id_commune;nom_commune;lat;lon
42278;SAINT-PRIEST-LA-VETRE;45.8015242352; 3.80979787497
57703;VECKERSVILLER;48.8297509643; 7.18632776564
31074;BONREPOS-RIQUET;43.6764879436; 1.62258710313
57001;ABONCOURT;49.2565158648; 6.35416455836
12018;BALAGUIER-D'OLT;44.5189126443; 1.97719263772
57015;ALTVILLER;49.0689443074; 6.73140491187
42207;SAINT-CHAMOND;45.4698319517; 4.50184989506
41214;SAINT-HILAIRE-LA-GRAVELLE;47.931232261; 1.18263470311
82144;PUYCORNET;44.1546581959; 1.32199868953
49361;VARENNES-SUR-LOIRE;47.247861704; 0.0416546487257
85088;LE FENOUILLER;46.7161264566; -1.89206667498
85115;LA JAUDONNIERE;46.6488761831; -0.962477574588
73181;MOUTIERS;45.4857466628; 6.53657755978
58300;URZY;47.0592677863; 3.20126668844
31062;BELLESSERRE;43.7873665231; 1.10128941207
68141;HOCHSTATT;47.7093051072; 7.26674678515
61158;FAVEROLLES;48.6691172577; -0.289200935258
2358;GROUGIS;49.9508110437; 3.53098081744
29238;ROSCANVEL;48.3183736714; -4.55863270014
56012;BEIGNON;47.9655803913; -2.1804139894
78385;MENERVILLE;48.9566835717; 1.59610818145
69220;SAINT-LAURENT-DE-CHAMOUSSET;45.7378229671; 4.46479069472
61193;LA GONFRIERE;48.8156823436; 0.490360081148
70127;CHANTES;47.6237829598; 5.92693390957
11093;LE CLAT;42.7871660993; 2.17404309802
1406;SERVIGNAT;46.4346497878; 5.05559973107
1150;DROM;46.2196603059; 5.36799994918
18177;PARNAY;46.8513776331; 2.55606472439
24492;SAINTE-RADEGONDE;44.6845072022; 0.677670644919
2435;LOGNY-LES-AUBENTON;49.8330144048; 4.2201280927
67300;MOLSHEIM;48.5447196161; 7.4995001297
9201;MONTEGUT-EN-COUSERANS;42.9834376015; 1.09301526592
3300;VAUMAS;46.4484082735; 3.6241176484
63061;BUSSIERES-ET-PRUNS;46.0068491978; 3.23823283226
83138;TOURRETTES;43.6140539601; 6.72378364475
67411;ROSHEIM;48.490413735; 7.41207007733
17404;SAINT-SIMON-DE-PELLOUAILLE;45.6096933438; -0.675236020671
